candidate_id,title,decision,reason_code,canonical_id,source_url,checked_at,notes
c044,Wide Residual Networks,排除,范围外,arxiv:1605.07146,https://arxiv.org/abs/1605.07146,2026-08-13,主要改变宽度和残差函数容量而非连接行为
c045,Aggregated Residual Transformations for Deep Neural Networks,排除,范围外,cvpr-2017-xie-resnext,https://openaccess.thecvf.com/content_cvpr_2017/html/Xie_Aggregated_Residual_Transformations_CVPR_2017_paper.html,2026-08-13,主要改变残差分支 cardinality；作为其他条目的比较基线
c046,CBAM: Convolutional Block Attention Module,排除,范围外,eccv-2018-woo-cbam,https://openaccess.thecvf.com/content_ECCV_2018/html/Sanghyun_Woo_Convolutional_Block_Attention_ECCV_2018_paper.html,2026-08-13,通用特征注意力；没有定义新的 shortcut 合并原则且与 SE 重复
c047,Revisiting ResNets: Improved Training and Scaling Strategies,排除,非目标成果类型,arxiv:2103.07579,https://arxiv.org/abs/2103.07579,2026-08-13,综合训练与缩放配方；机制已由原始论文覆盖
c048,A ConvNet for the 2020s,排除,范围外,cvpr-2022-liu-convnext,https://openaccess.thecvf.com/content/CVPR2022/html/Liu_A_ConvNet_for_the_2020s_CVPR_2022_paper.html,2026-08-13,现代化卷积块但没有提出新的残差连接机制
c049,DeepNet: Scaling Transformers to 1000 Layers,排除,范围外,arxiv:2203.00555,https://arxiv.org/abs/2203.00555,2026-08-13,Transformer 专属 DeepNorm；无 ResNet/CNN 主体证据
c050,Going Deeper with Image Transformers,排除,范围外,iccv-2021-touvron-cait,https://openaccess.thecvf.com/content/ICCV2021/html/Touvron_Going_Deeper_With_Image_Transformers_ICCV_2021_paper.html,2026-08-13,LayerScale 属于 Transformer 路线；仅在报告边界提及
c051,Linear ResNet for Deterministic Robustness Certification,排除,范围外,neurips-2023-863da9d4,https://proceedings.neurips.cc/paper_files/paper/2023/hash/863da9d40547f1d1b18859519ce2dee4-Abstract-Conference.html,2026-08-13,面向 Lipschitz 认证的任务特定残差函数设计而非通用连接改进
c052,Adaptive Depth Networks with Skippable Sub-Paths,纳入,,doi:10.52202/079017-1046,https://proceedings.neurips.cc/paper_files/paper/2024/hash/3a2d96d2eb2902043c2db705ca03e9a2-Abstract-Conference.html,2026-08-13,全文核验后改判：把阶段拆成必选与可跳子路径并用自蒸馏约束可跳路径；正式 NeurIPS 2024 论文
c053,Fully Identical Initialization,排除,非目标成果类型,openreview:UPyLDIVBNP,https://openreview.net/forum?id=UPyLDIVBNP,2026-08-13,匿名投稿且正式接收状态未核验
c054,Rethinking the Shape Convention of an MLP,排除,范围外,openreview:bUtLHJn90a,https://openreview.net/forum?id=bUtLHJn90a,2026-08-13,MLP/生成任务投稿；只推断可能延伸至 residual network
c055,Where Redundancy Lives: Stage-Aware Block Saliency in Skip-Connected Models,排除,非目标成果类型,openreview:xalTjNXVHb,https://openreview.net/forum?id=xalTjNXVHb,2026-08-13,ICLR 2026 撤回投稿；不作为正式证据
c056,Upping the Game: How 2D U-Net Skip Connections Flip 3D Segmentation,排除,范围外,openreview:QI1ScdeQjp,https://openreview.net/forum?id=QI1ScdeQjp,2026-08-13,U-Net 编解码 skip 而非 ResNet residual connection
c057,ASRC-SNN: Adaptive Skip Recurrent Connection Spiking Neural Network,排除,范围外,openreview:KsIhAcB84m,https://openreview.net/forum?id=KsIhAcB84m,2026-08-13,脉冲循环网络的时间 skip；非 ResNet/CNN
c058,DiracNets: Training Very Deep Neural Networks Without Skip-Connections,纳入,,arxiv:1706.00388,https://arxiv.org/abs/1706.00388,2026-08-13,Dirac 参数化把近恒等映射折入卷积核；直接替代与负面边界
c059,Is normalization indispensable for training deep neural network?,纳入,,neurips-2020-9b861925,https://proceedings.neurips.cc/paper_files/paper/2020/hash/9b8619251a19057cff70779273e95aa6-Abstract.html,2026-08-13,RescaleNet 显式缩放恒等与残差两路并做跨任务验证；正式 NeurIPS 论文
c060,Deep Isometric Learning for Visual Recognition,排除,覆盖冗余,pmlr-v119-qi20a,https://proceedings.mlr.press/v119/qi20a.html,2026-08-13,主要干预近等距卷积核而非连接；无捷径反证已由 FractalNet 与 DiracNet 覆盖
c061,Towards Understanding the Importance of Shortcut Connections in Residual Networks,纳入,,neurips-2019-7716d0fc,https://proceedings.neurips.cc/paper/2019/hash/7716d0fc31636914783865d34f6cdfd5-Abstract.html,2026-08-13,简化二层卷积 ResNet 的优化理论；正式 NeurIPS 论文且需限制外推
c062,Theoretical characterisation of the Gauss-Newton conditioning in Neural Networks,纳入,,neurips-2024-d067d16e,https://proceedings.neurips.cc/paper_files/paper/2024/file/d067d16e3e5fe8fa8a3e62909907659a-Paper-Conference.pdf,2026-08-13,线性残差网络中 shortcut 谱平移与条件数分析；正式 NeurIPS 论文
c063,Lambda-Skip Connections: the architectural component that prevents Rank Collapse,排除,范围外,iclr-2025-1f7b3b0d,https://proceedings.iclr.cc/paper_files/paper/2025/hash/1f7b3b0dd7710af02aac0db5be4cfc8d-Abstract-Conference.html,2026-08-13,正式正文聚焦 Transformer 与状态空间序列模型且无 ResNet/CNN 实证
c064,Residual Connections Harm Generative Representation Learning,排除,范围外,cvpr-2026-zhang-residual-harm,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_Residual_Connections_Harm_Generative_Representation_Learning_CVPR_2026_paper.html,2026-08-13,主要基于 ViT 的掩码自编码与扩散模型；不属于 CNN-ResNet 主体
c065,RMNet: Equivalently Removing Residual Connection from Networks,排除,范围外,openreview:MPoQtFC588n,https://openreview.net/forum?id=MPoQtFC588n,2026-08-13,面向部署时等价消除连接的结构重参数化；不改变训练期残差连接机制
c066,Rethinking Skip Connection with Layer Normalization,排除,范围外,acl:2020.coling-main.320,https://aclanthology.org/2020.coling-main.320,2026-08-13,主要问题与实验主线为序列建模；图像分类仅作跨域验证
c067,Making Convolutional Networks Shift-Invariant Again,纳入,,pmlr-v97-zhang19a,https://proceedings.mlr.press/v97/zhang19a.html,2026-08-13,把下采样分为稠密运算低通和抽样；官方 ResNet 实现直接修改 transition shortcut
c068,Impact of Aliasing on Generalization in Deep Convolutional Networks,纳入,,doi:10.1109/ICCV48922.2021.01036,https://openaccess.thecvf.com/content/ICCV2021/html/Vasconcelos_Impact_of_Aliasing_on_Generalization_in_Deep_Convolutional_Networks_ICCV_2021_paper.html,2026-08-13,critical-path 抗混叠并提供全层强滤波会显著降准的独立反证
c069,BlockDrop: Dynamic Inference Paths in Residual Networks,纳入,,doi:10.1109/CVPR.2018.00919,https://openaccess.thecvf.com/content_cvpr_2018/html/Wu_BlockDrop_Dynamic_Inference_CVPR_2018_paper.html,2026-08-13,一次性按输入预测残差块执行向量；与训练期随机深度分开
c070,Convolutional Networks with Adaptive Inference Graphs,纳入,,doi:10.1007/978-3-030-01246-5_1,https://openaccess.thecvf.com/content_ECCV_2018/papers/Andreas_Veit_Convolutional_Networks_with_ECCV_2018_paper.pdf,2026-08-13,Gumbel 门联合学习样本相关离散 residual layer 图
c071,Momentum Residual Neural Networks,纳入,,pmlr-v139-sander21a,https://proceedings.mlr.press/v139/sander21a.html,2026-08-13,增加动量状态使任意残差块闭式可逆并减少激活存储
c072,Understanding and Mitigating Exploding Inverses in Invertible Neural Networks,纳入,,pmlr-v130-behrmann21a,https://proceedings.mlr.press/v130/behrmann21a.html,2026-08-13,证明代数可逆不保证浮点反演稳定；可逆路线的核心负证据
c073,Residual Distillation: Towards Portable Deep Neural Networks without Shortcuts,纳入,,neurips-2020-657b96f0,https://proceedings.neurips.cc/paper/2020/hash/657b96f0592803e25a4f07166fff289a-Abstract.html,2026-08-13,训练借助残差教师而部署 plain CNN；直接反证但不能外推为从头训练无须 shortcut
c074,Revisiting Residual Connections: Orthogonal Updates for Stable and Efficient Deep Networks,纳入,,doi:10.52202/085713-2409,https://proceedings.neurips.cc/paper_files/paper/2025/hash/67c15da4a9340140c60783d9a175fd3f-Abstract-Conference.html,2026-08-13,新发现正式前沿；仅加入与输入状态正交的残差分量；CNN 证据到 Tiny ImageNet
c075,Scaling ResNets in the Large-depth Regime,纳入,,jmlr-v26-22-0664,https://www.jmlr.org/papers/v26/22-0664.html,2026-08-13,区分独立初始化的 1/sqrt(L) 随机极限与相关初始化的 1/L ODE 极限
c076,Deep Convolutional Neural Networks with Merge-and-Run Mappings,纳入,,doi:10.24963/ijcai.2018/440,https://www.ijcai.org/proceedings/2018/0440.pdf,2026-08-13,正式 IJCAI 八作者版本；线性幂等 mapping 在平行残差分支间交换平均状态
c077,Beyond Finite Layer Neural Networks: Bridging Deep Architectures and Numerical Differential Equations,纳入,,pmlr-v80-lu18d,https://proceedings.mlr.press/v80/lu18d.html,2026-08-13,LM-ResNet 用多步状态更新直接改变跨块连接规则
c078,Sparsely Aggregated Convolutional Networks,纳入,,doi:10.1007/978-3-030-01258-8_12,https://openaccess.thecvf.com/content_ECCV_2018/html/Ligeng_Zhu_Sparsely_Aggregated_Convolutional_ECCV_2018_paper.html,2026-08-13,指数间隔固定稀疏跨层聚合；正式 ECCV 论文
c079,Mixed Link Networks,纳入,,doi:10.24963/ijcai.2018/391,https://www.ijcai.org/Proceedings/2018/391,2026-08-13,同时维护加法复用与拼接新增状态；正式 IJCAI 论文
c080,ResNet or DenseNet? Introducing Dense Shortcuts to ResNet,纳入,,doi:10.1109/WACV48630.2021.00359,https://openaccess.thecvf.com/content/WACV2021/html/Zhang_ResNet_or_DenseNet_Introducing_Dense_Shortcuts_to_ResNet_WACV_2021_paper.html,2026-08-13,对多个早期特征做归一化加权求和的 dense shortcut
c081,IDInit: A Universal and Stable Initialization Method for Neural Network Training,排除,覆盖冗余,iclr-2025-poster-30009,https://iclr.cc/virtual/2025/poster/30009,2026-08-13,正式 ICLR 前沿但贡献是通用整网初始化；连接侧问题已由 Fixup/SkipInit/RescaleNet 覆盖
c082,Critical Initialization of Wide and Deep Neural Networks using Partial Jacobians,排除,覆盖冗余,doi:10.52202/075280-1743,https://proceedings.neurips.cc/paper_files/paper/2023/hash/7e02f2910ea7911a37c4691f4201c878-Abstract-Conference.html,2026-08-13,正式理论工作但连接并非独立干预；作为检索补漏记录由 Stable ResNet 等覆盖
c083,Reversible Architectures for Arbitrarily Deep Residual Neural Networks,纳入,,doi:10.1609/aaai.v32i1.11668,https://ojs.aaai.org/index.php/AAAI/article/view/11668,2026-08-13,Hamiltonian 动力系统启发的正式可逆残差架构；AAAI 2018
c084,High-Performance Large-Scale Image Recognition Without Normalization,纳入,,pmlr-v139-brock21a,https://proceedings.mlr.press/v139/brock21a.html,2026-08-13,NFNet 将缩放残差形式与配套带到大规模跨任务验证；ICML 2021
